489577, Touch, 1237.9102, 504.0088
489716, Fight, 810
495577, Touch, 1911.8774, 581.98975
496102, Touch, 1721.9092, 564.9829
496626, Touch, 1530.9247, 545.99854
497171, Drop, 41
503332, Touch, 1406.944, 81.01318
503855, Touch, 1333.9105, 179.00024
504223, Fight, 820
508027, Touch, 1267.923, 451.9995
508297, Fight, 830
508546, Fight, 840
511790, Touch, 1246.9208, 227.02148
512043, Fight, 850
512511, Fight, 860
515788, Touch, 959.9359, 365.02075
516064, Fight, 870
519740, Touch, 1354.9127, 412.02026
520016, Drop, 42
520261, Touch, 1316.9055, 424.01733
520784, Touch, 1277.9498, 437.99194
524781, Touch, 1004.92126, 610.0049
525081, Fight, 880
525305, Touch, 1016.91284, 593.9868
528810, Touch, 91.935425, 271.02173
529334, Touch, 388.94714, 339.0161
529864, Touch, 686.9751, 407.99927
530705, Drop, 43
534133, Touch, 583.92883, 405.0
534545, Drop, 44
534657, Touch, 700.9314, 427.0166
534954, Drop, 45
535184, Touch, 814.953, 448.01147
535707, Touch, 929.9231, 471.01685
539536, Touch, 1373.9502, 1014.9719
540140, Drop, 46
540319, Drop, 47
543525, Touch, 440.9784, 786.9946
544048, Touch, 533.93005, 746.9824
544571, Touch, 625.9332, 705.98145
545091, Touch, 715.9717, 666.0022
548603, Touch, 1018.9453, 651.9946
549065, Fight, 890
549066, Fight, 900
549125, Touch, 1028.9044, 628.98926
549281, Fight, 910
549660, Touch, 1037.915, 607.9944
550182, Touch, 1046.9257, 586.9995
553608, Touch, 1242.9236, 422.00684
554131, Touch, 1220.9052, 434.0039
558081, Touch, 1088.93, 625.99
558180, Fight, 920
561824, Touch, 1246.9208, 412.02026
565729, Touch, 1201.9354, 504.0088
565814, Fight, 930
569468, Touch, 1416.9031, 607.9944
569992, Touch, 1369.953, 592.99805
570306, Drop, 48
570517, Touch, 1322.9352, 578.9905
570790, Drop, 49
570791, Drop, 50
574219, Touch, 1730.9198, 699.9829
574742, Touch, 1637.9004, 672.9895
575266, Touch, 1545.8972, 645.0073
575536, Drop, 51
579180, Touch, 1209.9298, 572.99194
579555, Fight, 940
582819, Touch, 808.92334, 672.9895
583344, Touch, 846.93054, 648.0066
584057, Fight, 950
586736, Touch, 1916.8909, 895.0012
587259, Touch, 1724.8901, 804.99023
587553, Drop, 52
587553, Drop, 53
588566, Drop, 54
588567, Fight, 960
588956, Drop, 55
590900, Touch, 1550.9106, 384.00513
591001, Fight, 970
595097, Touch, 1387.9065, 483.01392
595605, Fight, 980
598869, Touch, 621.93604, 381.99463
599392, Touch, 729.928, 410.00977
599588, Drop, 56
599916, Touch, 835.9552, 436.0144
600442, Touch, 941.9147, 463.99658
600796, Drop, 57
604287, Touch, 1037.915, 290.0061
604812, Touch, 1044.9609, 319.99878
604920, Drop, 58
604923, Fight, 990
605335, Touch, 1051.9391, 351.01318
609410, Touch, 1361.8909, 193.00781
609936, Touch, 1321.919, 236.01929
614378, Touch, 1215.9595, 475.99365
614379, Fight, 1000
618232, Touch, 1542.9163, 962.9956
618756, Touch, 1437.9053, 856.9995
619281, Touch, 1331.9458, 748.9929
619632, Fight, 1010
625683, Touch, 362.93152, 387.0044
626209, Touch, 357.98584, 393.00293
626317, Drop, 59
626730, Touch, 350.93994, 387.0044
627252, Touch, 357.98584, 381.99463
627620, Drop, 60
628773, Fight, 1020
629210, Touch, 453.91846, 284.99634
629732, Touch, 599.9176, 334.99512
630256, Touch, 743.952, 384.00513
634213, Touch, 1115.9619, 739.9951
634740, Touch, 1110.9485, 705.98145
635062, Fight, 1030
635261, Touch, 1107.8998, 672.9895
635784, Touch, 1102.9541, 637.98706
639059, Touch, 230.95642, 563.0054
639586, Touch, 486.97998, 543.98804
640919, Fight, 1040
641387, Fight, 1050
641388, Fight, 1060
643446, Touch, 1620.8954, 680.00977
643969, Touch, 1543.9325, 652.9834
644493, Touch, 1467.9181, 628.98926
645398, Drop, 61
648291, Touch, 1526.9275, 540.0
648814, Touch, 1425.9137, 531.99097
649018, Drop, 62
649253, Fight, 1070
649337, Touch, 1322.9352, 521.0156
653130, Touch, 1110.9485, 193.00781
653656, Touch, 1107.8998, 237.99683
654181, Touch, 1103.9026, 281.0083
654221, Fight, 1080
654408, Drop, 63
658476, Touch, 1295.9033, 742.0056
661861, Touch, 1684.9182, 801.0022
662343, Drop, 64
662385, Touch, 1599.8932, 760.0012
662911, Touch, 1514.9359, 716.001
663434, Touch, 1427.9462, 672.9895
664529, Drop, 65
664530, Drop, 66
670132, Touch, 1246.9208, 346.9922
670659, Touch, 1222.9376, 369.99756
671181, Touch, 1199.903, 393.00293
671705, Touch, 1176.936, 413.00903
675765, Touch, 997.9431, 764.978
676288, Touch, 1009.9347, 727.99805
676813, Touch, 1022.9425, 689.99634
680030, Touch, 1260.9448, 378.99536
680354, Drop, 67
686632, Touch, 14.972534, 181.99951
687155, Touch, 261.98547, 257.01416
687679, Touch, 507.98218, 330.0183
688203, Touch, 754.92737, 402.9895
688869, Fight, 1090
696314, Touch, 348.97522, 955.97534
697572, Drop, 68
698164, Fight, 1100
699651, Touch, 914.95056, 528.0029
703361, Touch, 1563.9185, 593.9868
703884, Touch, 1453.894, 572.99194
704406, Touch, 1342.9211, 551.0083
704511, Drop, 69
708157, Touch, 1524.895, 286.01807
708682, Touch, 1462.9047, 316.01074
709204, Touch, 1399.8981, 346.9922
709727, Touch, 1335.943, 378.99536
716308, Touch, 928.90686, 760.0012
716831, Touch, 964.94934, 699.9829
716842, Drop, 70
730786, Touch, 1317.9218, 824.00757
